body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
OTU9744129	0	0	218.102508178844	159.083678014636	0	0	0	0	0	254.90695895998	0	0	0	0	188.96447467876	0	0	0	0	230.680507497117	0	0	0	443.262411347518	0	0	0	0	202.306291725673	195.771339075959	0	0	0	0	0	0	469.483568075117	384.467512495194	1077.19928186715	0	458.400183360073	402.576489533011	901.442307692308	0	316.455696202532	0	0	0	421.822272215973	605.021679943531	0	172.741406115046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.680134680135	1980.19801980198	225.428313796213	0	0	0	0	0	423.370025402202	0	0	0	0	147.340503904523	447.460660750242	0	0	375.234521575985	0	0	0	0	0	0	0	160.436386972565	142.918393597256	0	0	0	0	219.97360316762	127.356087620988	0	0	0	0	0	0	0	0	472.813238770686	108.377587514902	0	0	0	0	389.408099688473	123.502531801902	0	0	0	0	208.463623097769	0	0	0	81.2083807048887	0	0	0	0	0	0	0	0	0	105.418511490618	0	0	264.270613107822	75.5972180223768	0	0	0	0	159.362549800797	0	146.09203798393	166.251039068994	0	0	271.22321670735	0	0	0	0	0	0	0	321.957501609788	0	163.639338897071	0	0	451.739195904231	0	0	0	0	0	994.282873477504	762.660158633313	308.737264587836	0	181.719062329638	262.536098713573	165.727543917799	0	0	0	249.06600249066	800.854244527496	0	0	0	0	0	0	0	0	360.68530207394	0	0	0	0	0	452.625226312613	433.839479392625	0	0	0	403.307118370639	0	0	0	204.457166223676	317.965023847377	0	75.3749905781262	225.479143179256	0	0	0	355.366027007818	0	0	0	0	0	0
OTU9744145	19351.100811124	4984.53076658646	3271.53762268266	4613.42666242443	4948.45360824742	2452.61984392419	0	0	0	0	673.400673400673	847.457627118644	0	0	0	0	0	0	0	0	5416.79205537165	315.109500551442	9808.22719953155	8126.47754137116	0	0	0	0	606.918875177018	783.085356303837	0	0	0	946.745562130178	0	0	0	0	359.066427289048	0	7105.20284208114	8454.10628019324	0	0	0	0	0	173.055291165527	1406.07424071991	0	789.681495130297	690.965624460183	2461.7067833698	8160.70307595731	0	0	0	707.714083510262	0	1243.78109452736	0	0	2617.80104712042	1232.43776189302	7371.00737100737	3143.75535867391	5889.28150765607	0	1495.88631264024	0	0	3917.7277179236	0	0	0	0	0	0	888.296691094826	269.360269360269	0	676.284941388638	0	0	0	289.855072463768	0	0	0	0	0	0	1547.0752909975	74.5767767917071	4784.68899521531	17064.8464163823	0	0	0	0	0	0	0	0	5454.83715706722	3001.28626554238	2274.1744746657	0	0	0	0	0	311.284046692607	2608.87015853903	0	0	3354.57900033546	2793.29608938548	634.115409004439	17830.6092124814	0	0	214.132762312634	332.667997338656	0	0	3115.26479750779	617.51265900951	0	0	0	0	0	0	9125.75287461216	5903.18772136954	324.833522819555	373.831775700935	0	0	3145.64328405159	1677.57087736957	0	0	0	0	13177.3139363272	6666.66666666667	825.763831544178	0	0	0	0	0	2679.76775346137	478.08764940239	0	0	2493.76558603491	358.615743231128	3581.0205908684	8814.75454298888	0	137.475941710201	0	0	2610.96605744125	3183.26512050932	0	0	0	0	0	0	22586.9597952116	59135.5905757529	4413.61916771753	2668.80170803309	713.775874375446	1097.29334308705	994.282873477504	9304.45393532642	8335.90614387157	273.822562979189	1453.75249863711	7351.01076398005	0	0	4305.92577404142	2834.7143480157	498.13200498132	1601.70848905499	0	1691.63847269212	0	0	3911.07451626184	0	0	0	15509.4679891794	867.678958785249	2483.44370860927	14515.2928978745	4147.35301292998	6456.98812747344	1056.12552806276	0	0	0	0	0	169.923534409516	0	0	0	4451.51033386328	1471.30946542423	7160.62410492199	450.958286358512	0	1805.05415162455	0	0	0	496.524329692155	0	0	0	0
OTU9744157	2317.49710312862	2234.44482640082	0	0	824.742268041237	5128.20512820513	0	0	1472.75405007364	3058.88350751976	2693.60269360269	423.728813559322	0	2375.29691211401	755.857898715042	1603.84923817161	0	0	1151.74200978981	922.722029988466	0	0	1903.0888596106	1920.80378250591	176.242509693338	0	0	0	1213.83775035404	195.771339075959	0	0	1070.66381156317	1893.49112426036	0	213.766566908935	0	0	0	0	0	0	3756.00961538462	5722.46065808298	0	1322.40148108966	5841.4903694348	3893.74405122437	421.822272215973	302.510839971766	263.227165043432	1122.8191397478	7385.12035010941	5649.71751412429	9389.67136150235	19317.714755446	0	0	0	829.187396351575	0	2434.27458617332	0	246.487552378605	4914.00491400491	8288.08230923121	0	0	0	0	1259.44584382872	7835.45543584721	0	0	838.926174496644	3452.9535084474	1937.98449612403	1582.87480214065	666.222518321119	1212.12121212121	0	225.428313796213	0	1240.69478908189	477.783086478739	3478.26086956522	3571.42857142857	4657.07027942422	0	0	518.134715025907	0	73.6702519522617	74.5767767917071	1594.89633173844	6143.34470989761	0	0	383.288616328095	69.3818080899188	0	2120.89077412513	1146.13180515759	0	481.309160917696	1286.2655423753	8096.06112980988	12464.817048653	1331.77959047778	915.918666422422	0	382.068262862965	155.642023346304	401.364639775236	622.568093385214	4193.54838709677	1509.56055015096	0	1268.23081800888	371.47102526003	2364.06619385343	4226.72591308117	428.265524625268	0	0	1242.23602484472	778.816199376947	370.507595405706	696.378830083566	907.64692534604	0	0	625.390869293308	766.969193404065	365.030114984486	1011.97503794906	649.66704563911	2336.44859813084	0	201.979398101394	3932.05410506449	8555.6114745848	0	0	0	0	3795.06641366224	6306.30630630631	0	3171.24735729387	453.583308134261	1290.57877494292	0	1017.03534197813	446.627958910228	796.812749003984	940.512579355749	1460.9203798393	166.251039068994	0	0	0	4104.41635199475	5361.56172669783	0	330.03300330033	290.107339715695	0	0	0	1266.96832579186	2127.31140566192	1223.99020807834	2612.82660332542	3915.07303117	2496.48931190513	2206.80958385876	533.760341606619	0	731.528895391368	248.570718369376	762.660158633313	0	0	726.876249318554	656.340246783933	0	0	205.044084478163	872.219799389446	1992.52801992528	1601.70848905499	4982.20640569395	483.325277912035	0	512.557662737058	2058.46027171676	3492.68718620389	3669.7247706422	1005.53041729512	721.370604147881	867.678958785249	0	1036.80663556247	731.885825811174	1666.31951676734	2564.87628243814	1446.13159797542	0	0	0	0	849.617672047579	1774.2293191395	201.288244766506	0	0	2452.18244237371	904.499886937514	2254.79143179256	0	0	408.052230685528	71.0732054015636	0	0	0	0	0	0
OTU9744158	115.874855156431	0	0	0	0	0	0	0	0	0	0	0	0	395.882818685669	0	0	0	0	0	0	0	0	0	295.508274231678	0	0	0	0	404.612583451345	0	0	0	535.331905781585	710.059171597633	0	0	0	0	0	0	0	0	450.721153846154	408.74718986307	0	0	789.390590464162	86.5276455827637	0	100.836946657255	0	172.741406115046	1641.13785557987	1255.49278091651	1341.38162307176	1575.55829565694	0	0	0	0	0	0	0	0	409.50040950041	857.387825092884	0	0	0	0	0	979.431929480901	0	0	0	123.319768158836	0	150.749981156252	0	0	0	0	0	0	0	289.855072463768	0	423.370025402202	0	0	0	0	0	0	0	682.59385665529	0	0	0	0	0	0	0	0	160.436386972565	428.755180791768	90.9669789866279	0	0	0	0	0	0	0	0	322.58064516129	503.186850050319	0	0	0	0	216.755175029804	0	0	0	0	194.704049844237	123.502531801902	0	0	0	0	0	0	0	0	0	0	0	0	157.282164202579	671.028350947827	0	0	0	0	105.418511490618	0	825.763831544178	264.270613107822	0	0	0	0	223.313979455114	0	235.128144838937	146.09203798393	0	0	0	0	328.35330815958	137.475941710201	0	0	0	0	0	0	0	163.639338897071	0	0	451.739195904231	312.061163988142	315.258511979823	266.880170803309	0	0	0	0	0	0	0	0	0	0	0	0	249.06600249066	0	0	0	0	0	0	654.878847413229	183.48623853211	0	0	0	0	0	243.961941937058	208.289939595918	301.750150875075	289.226319595083	0	0	0	0	169.923534409516	0	0	0	0	0	75.3749905781262	225.479143179256	0	0	136.017410228509	0	0	0	0	0	0	0
OTU9744188	0	0	0	0	0	222.965440356745	0	0	232.540113169522	254.90695895998	0	0	0	395.882818685669	0	0	0	0	287.935502447452	0	0	0	1024.74015517494	1773.04964539007	0	0	0	0	404.612583451345	195.771339075959	0	0	1338.32976445396	1893.49112426036	0	0	0	0	0	0	0	0	3305.28846153846	408.74718986307	0	0	1578.78118092832	1297.91468374146	0	201.67389331451	263.227165043432	172.741406115046	5743.98249452954	3766.47834274953	4694.83568075117	8288.80668584738	0	0	0	0	0	486.854917234664	0	0	2866.50286650287	6859.10260074307	0	0	0	0	0	3917.7277179236	0	0	0	369.959304476508	0	150.749981156252	0	134.680134680135	0	0	0	0	0	289.855072463768	0	4233.70025402202	0	0	129.533678756477	0	0	0	0	0	0	0	0	0	1048.2180293501	6362.6723223754	1719.19770773639	3720.93023255814	0	571.673574389024	636.768852906395	2814.63610776035	0	0	0	0	0	0	778.210116731518	2043.01075268817	0	0	0	0	315.208825847124	108.377587514902	0	83.166999334664	0	138.026224982747	0	0	0	0	0	0	208.463623097769	0	0	0	324.833522819555	373.831775700935	0	0	0	1006.54252642174	0	0	0	0	105.418511490618	90.0900900900901	412.881915772089	264.270613107822	0	99.2752903802244	0	508.517670989067	0	0	0	146.09203798393	0	0	0	0	492.52996223937	137.475941710201	0	0	0	0	0	0	0	0	244.798041615667	0	602.318927872308	312.061163988142	0	266.880170803309	0	365.764447695684	248.570718369376	0	0	0	363.438124659277	0	0	0	0	0	0	0	355.871886120996	0	0	0	205.846027171676	436.585898275486	0	0	0	216.919739696312	0	0	0	208.289939595918	0	144.613159797542	0	0	0	0	169.923534409516	0	0	0	0	0	75.3749905781262	225.479143179256	0	1805.05415162455	0	142.146410803127	0	0	0	3344.48160535117	0	0
OTU9744228	0	0	654.307524536532	477.251034043907	0	445.930880713489	0	0	232.540113169522	0	0	0	0	0	0	0	0	0	0	0	0	0	292.782901478554	1920.80378250591	176.242509693338	192.418703097941	0	0	0	0	0	0	0	0	0	0	234.741784037559	0	359.066427289048	888.888888888889	0	0	1802.88461538462	613.120784794605	0	0	0	0	140.607424071991	100.836946657255	263.227165043432	0	273.522975929978	0	0	0	0	0	0	414.593698175788	658.761528326746	0	0	0	0	0	0	0	0	0	0	0	0	0	838.926174496644	0	0	75.3749905781262	666.222518321119	0	0	0	0	0	0	289.855072463768	0	0	0	0	0	0	4493.88536908796	9918.71131329704	0	0	750.46904315197	290.360046457607	0	69.3818080899188	0	0	0	0	641.745547890261	1286.2655423753	0	1206.27261761158	332.944897619444	549.551199853453	659.92080950286	0	155.642023346304	200.682319887618	0	107.52688172043	0	199.52114924182	0	0	0	0	0	0	0	0	584.11214953271	370.507595405706	0	0	0	0	0	127.828198900678	365.030114984486	168.662506324844	324.833522819555	186.915887850467	0	0	157.282164202579	0	0	0	0	0	0	450.45045045045	0	264.270613107822	75.5972180223768	297.825871140673	0	762.7765064836	223.313979455114	0	0	0	0	179.307871615564	179.05102954342	271.22321670735	0	137.475941710201	0	0	145.053669857847	454.75216007276	0	804.893754024469	542.986425339367	0	1223.99020807834	1662.70783847981	1806.95678361693	1248.24465595257	0	266.880170803309	0	3291.88002926116	0	457.596095179988	617.474529175671	547.645125958379	0	0	0	535.618639528656	205.044084478163	0	249.06600249066	0	5693.95017793594	966.65055582407	344.47123665174	341.705108491372	0	0	0	251.382604323781	180.34265103697	433.839479392625	3311.2582781457	4924.83151892172	0	208.289939595918	603.500301750151	867.678958785249	0	0	196.001568012544	604.960677555959	169.923534409516	0	0	204.457166223676	0	0	452.249943468757	0	0	0	544.069640914037	355.366027007818	0	0	0	0	0	0
OTU9744247	115.874855156431	2750.08594018563	0	0	0	0	0	0	77.5133710565072	509.813917919959	0	0	0	0	0	0	0	0	0	922.722029988466	0	0	0	0	0	0	0	0	202.306291725673	195.771339075959	0	262.329485834208	267.665952890792	0	0	855.066267635742	234.741784037559	0	179.533213644524	888.888888888889	687.60027504011	1207.72946859903	0	0	0	793.440888653795	315.756236185665	692.221164662109	703.037120359955	907.532519915297	0	86.3707030575229	0	0	0	0	2322.88037166086	3538.57041755131	0	0	0	0	0	1971.90041902884	409.50040950041	0	0	0	0	0	1259.44584382872	979.431929480901	0	717.617509867241	5033.55704697987	3822.91281292391	0	0	0	0	0	0	0	0	238.891543239369	289.855072463768	0	423.370025402202	0	0	647.668393782383	0	0	0	2392.34449760766	1365.18771331058	0	580.720092915215	0	277.527232359675	1048.2180293501	0	573.065902578797	930.232558139535	0	0	90.9669789866279	0	0	0	0	0	0	0	0	107.52688172043	7883.26065078833	0	0	371.47102526003	315.208825847124	0	428.265524625268	665.335994677312	426.075841499787	1518.28847481021	0	0	0	226.91173133651	0	0	0	511.31279560271	182.515057492243	0	81.2083807048887	0	0	0	0	0	0	202.224469160768	0	0	0	0	412.881915772089	1057.08245243129	0	0	0	0	0	159.362549800797	0	0	166.251039068994	179.307871615564	0	135.611608353675	0	0	297.796307325789	660.06600660066	0	0	0	0	0	0	0	237.529691211401	0	0	0	0	0	365.764447695684	0	0	0	0	0	0	0	0	820.176337912651	436.109899694723	0	0	0	1208.31319478009	0	0	205.846027171676	218.292949137743	0	0	0	0	0	0	0	0	0	0	0	229.147571035747	0	0	169.923534409516	0	0	408.914332447352	0	0	0	450.958286358512	0	0	0	355.366027007818	2032.52032520325	1489.57298907646	0	0	0	865.051903114187
OTU9744264	0	1546.92334135442	218.102508178844	0	0	222.965440356745	11400	7155.63506261181	2557.94124486474	2549.0695895998	0	2330.50847457627	0	2375.29691211401	0	0	1205.18228382043	4096.49522075558	2879.35502447452	3229.52710495963	0	0	0	0	0	577.256109293823	0	0	6473.80133522153	9201.25293657008	229.990800367985	1049.31794333683	2408.99357601713	2366.86390532544	5562.97285269248	10688.3283454468	3990.6103286385	7304.88273740869	20466.7863554758	11111.1111111111	1833.60073344029	2818.03542673108	150.240384615385	204.373594931535	1898.73417721519	8992.33007140968	0	1211.38703815869	2812.14848143982	3125.94534637491	1316.13582521716	1468.30195197789	0	0	0	0	8130.08130081301	9907.99716914367	6024.09638554217	1243.78109452736	0	1947.41966893866	2617.80104712042	4436.77594281489	1638.00163800164	0	0	701.016473887136	0	5069.70849176172	1259.44584382872	2938.2957884427	0	0	0	123.319768158836	0	75.3749905781262	3109.03841883189	0	0	2254.28313796213	3067.48466257669	3722.08436724566	7166.74629718108	2608.69565217391	0	423.370025402202	0	2902.75761973875	518.134715025907	0	0	0	797.448165869219	1365.18771331058	750.46904315197	4936.12078977933	766.57723265619	485.672656629432	1048.2180293501	0	0	0	1123.05470880796	1143.34714877805	0	0	0	732.734933137937	0	0	155.642023346304	1204.09391932571	1556.42023346304	3225.8064516129	3354.57900033546	5786.11332801277	3170.57704502219	4457.65230312036	157.604412923562	216.755175029804	963.597430406852	415.83499667332	0	414.07867494824	0	3087.56329504755	870.473537604457	4311.32289539369	0	0	1459.24536168439	2428.73577911287	2555.2108048914	2361.27508854782	0	0	479.846449136276	1817.81458291254	1415.53947782321	0	443.557329784875	606.673407482305	898.674455178612	821.692686935086	0	180.18018018018	412.881915772089	1057.08245243129	604.777744179014	297.825871140673	0	0	0	1274.90039840637	0	146.09203798393	1496.25935162095	1793.07871615564	0	813.66965012205	0	549.903766840803	595.592614651578	330.03300330033	4786.77110530896	2576.92890707898	467.398924982473	643.915003219575	1447.96380090498	163.639338897071	734.394124847001	475.059382422803	0	0	0	1334.40085401655	0	1828.82223847842	0	0	617.474529175671	1916.75794085433	0	262.536098713573	0	0	0	0	0	266.951414842499	0	966.65055582407	0	0	411.692054343351	873.171796550971	183.48623853211	0	721.370604147881	1518.43817787419	0	0	0	2499.47927515101	1961.37598068799	1156.90527838033	2685.16446632356	4582.95142071494	196.001568012544	403.307118370639	1699.23534409516	1108.89332446219	0	408.914332447352	953.89507154213	245.218244237371	376.874952890631	1578.35400225479	1828.15356489945	0	816.104461371056	2203.26936744847	4065.0406504065	4468.71896722939	0	0	1668.52057842047	865.051903114187
OTU9744279	115.874855156431	6875.21485046408	654.307524536532	318.167356029271	0	0	7400	2862.25402504472	4108.20866599488	764.720876879939	0	1271.18644067797	0	1979.41409342835	0	0	3012.95570955107	3413.74601729631	5470.77454650158	7151.09573241061	0	157.554750275721	146.391450739277	738.770685579196	1409.9400775467	1346.93092168559	0	0	11329.1523366377	9984.33829287392	3219.87120515179	5508.91920251836	3479.6573875803	4497.04142011834	10680.9078771696	9833.26207781103	5164.31924882629	9227.22029988466	18850.987432675	10666.6666666667	4813.20192528077	6843.80032206119	751.201923076923	408.74718986307	2215.18987341772	18513.6207352552	157.878118092832	1817.08055723804	7733.4083239595	4335.98870626197	2632.27165043432	2936.60390395578	0	627.746390458255	0	0	27874.5644599303	44585.9872611465	1853.56811862836	829.187396351575	0	0	0	4929.7510475721	1638.00163800164	0	0	2453.55765860498	0	2534.85424588086	2518.89168765743	2938.2957884427	0	0	838.926174496644	986.558145270687	387.596899224806	75.3749905781262	1554.51920941594	0	0	2930.56807935077	3067.48466257669	2481.38957816377	10989.010989011	5507.24637681159	892.857142857143	1693.48010160881	0	2902.75761973875	259.067357512953	891.26559714795	0	0	2392.34449760766	1365.18771331058	4878.0487804878	14227.6422764228	2683.02031429667	4093.52667730521	3144.65408805031	2120.89077412513	1719.19770773639	930.232558139535	5294.40077009466	5430.89895669573	90.9669789866279	0	332.944897619444	2015.02106612933	0	0	311.284046692607	200.682319887618	4357.9766536965	11397.8494623656	17611.5397517612	13367.9169992019	4438.80786303107	7800.89153046062	157.604412923562	216.755175029804	1070.66381156317	831.66999334664	1278.22752449936	3036.57694962043	389.408099688473	5434.11139928369	1566.85236768802	4992.05808940322	0	1293.66106080207	5628.51782363978	16106.3530614854	1825.15057492243	2023.95007589813	324.833522819555	0	1679.46257197697	2221.77337911533	7077.69738911607	671.028350947827	1108.89332446219	808.897876643074	2920.69197933049	3286.77074774035	0	270.27027027027	825.763831544178	7399.57716701903	453.583308134261	595.651742281346	0	0	669.941938365342	637.450199203187	0	1168.73630387144	1828.76142975894	5020.62040523579	2864.81647269472	3119.06699213453	0	687.379708551004	4169.14830256105	2970.29702970297	6962.57615317667	6821.28240109141	233.699462491236	965.872504829363	3800.90497737557	327.278677794142	2937.576499388	2375.29691211401	0	0	945.77553593947	3736.32239124633	1070.66381156317	2926.11558156547	0	0	10805.8042605743	12869.6604600219	181.719062329638	393.80414807036	165.727543917799	0	205.044084478163	1090.27474923681	1494.39601494396	1868.65990389749	1067.61565836299	9424.84291928468	0	0	823.384108686702	8076.83911809649	183.48623853211	0	1623.08385933273	5422.99349240781	413.907284768212	259.201658890617	0	833.15975838367	3319.25165962583	3759.94215473608	4251.51040501231	6874.42713107241	1764.0141121129	4033.07118370639	9685.6414613424	3548.458638279	2415.45893719807	8791.65814761807	317.965023847377	1471.30946542423	904.499886937514	6764.37429537768	1828.15356489945	0	2312.29597388466	5188.34399431414	29810.298102981	45680.2383316783	8391.60839160839	0	1668.52057842047	0
OTU9744294	0	0	1090.51254089422	318.167356029271	0	222.965440356745	0	0	852.64708162158	254.90695895998	0	211.864406779661	0	0	0	267.308206361935	602.591141910214	0	0	692.041522491349	300.932891965092	0	146.391450739277	443.262411347518	0	0	0	0	0	0	229.990800367985	0	267.665952890792	0	0	0	234.741784037559	768.935024990388	1077.19928186715	444.444444444444	0	402.576489533011	600.961538461538	204.373594931535	0	0	0	0	703.037120359955	1210.04335988706	526.454330086865	0	0	0	0	0	0	0	0	829.187396351575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716.674629718108	0	0	0	0	0	129.533678756477	0	957.713275379402	1267.80520545902	0	0	375.234521575985	0	383.288616328095	138.763616179838	0	0	0	0	160.436386972565	285.836787194512	0	402.090872537193	0	549.551199853453	0	254.712175241977	0	0	0	107.52688172043	167.728950016773	0	0	0	630.417651694248	325.132762544706	0	0	0	0	0	247.005063603804	0	0	0	0	0	0	0	168.662506324844	243.625142114666	0	239.923224568138	201.979398101394	314.564328405159	0	0	0	0	0	0	270.27027027027	0	0	151.194436044754	99.2752903802244	0	0	0	0	0	0	0	0	0	406.834825061025	0	137.475941710201	0	0	290.107339715695	0	233.699462491236	160.978750804894	0	163.639338897071	0	0	451.739195904231	156.030581994071	0	0	0	0	13174.2480735769	8694.32580841977	308.737264587836	0	181.719062329638	0	0	267.809319764328	0	218.054949847362	2241.59402241594	5872.93112653497	0	724.987916868052	344.47123665174	341.705108491372	0	0	0	0	0	433.839479392625	413.907284768212	0	243.961941937058	208.289939595918	1659.62582981291	1301.51843817787	0	229.147571035747	196.001568012544	1008.2677959266	169.923534409516	221.778664892437	0	408.914332447352	0	0	150.749981156252	0	0	0	0	213.219616204691	0	0	0	0	0	0
OTU9744297	0	1031.28222756961	0	0	0	0	200	0	155.026742113014	0	0	0	0	0	944.822373393802	0	0	0	0	230.680507497117	0	0	292.782901478554	443.262411347518	352.485019386676	384.837406195882	0	0	202.306291725673	391.542678151919	689.972401103956	262.329485834208	1338.32976445396	473.372781065089	1557.63239875389	427.533133817871	234.741784037559	0	0	0	0	0	150.240384615385	0	0	264.480296217932	315.756236185665	605.693519079346	140.607424071991	100.836946657255	263.227165043432	0	0	0	0	0	0	0	0	414.593698175788	0	486.854917234664	0	246.487552378605	0	0	0	0	0	0	0	0	1170.96018735363	358.80875493362	1677.85234899329	0	968.992248062016	75.3749905781262	666.222518321119	0	0	0	0	0	716.674629718108	0	892.857142857143	0	0	0	0	0	221.010755856785	0	0	0	375.234521575985	580.720092915215	191.644308164048	0	0	0	6303.72492836676	0	320.872773945131	142.918393597256	90.9669789866279	0	0	0	0	0	0	0	155.642023346304	107.52688172043	1341.83160013418	0	0	0	1576.04412923562	0	428.265524625268	499.001996007984	0	0	194.704049844237	0	174.094707520891	0	0	0	0	0	365.030114984486	168.662506324844	0	0	3358.92514395393	1211.87638860836	157.282164202579	0	1108.89332446219	0	898.674455178612	0	0	0	412.881915772089	0	453.583308134261	1191.30348456269	0	0	0	0	0	438.27611395179	498.753117206982	1255.15510130895	179.05102954342	0	328.35330815958	0	2084.57415128052	660.06600660066	0	454.75216007276	467.398924982473	160.978750804894	542.986425339367	163.639338897071	1468.788249694	0	150.579731968077	0	630.517023959647	1334.40085401655	0	0	0	0	1234.94905835134	2190.58050383352	3452.66218426313	393.80414807036	165.727543917799	0	410.088168956326	0	249.06600249066	0	0	241.662638956017	0	0	0	436.585898275486	0	0	180.34265103697	216.919739696312	413.907284768212	0	243.961941937058	208.289939595918	452.625226312613	144.613159797542	0	0	980.007840062721	1411.57491429724	0	221.778664892437	201.288244766506	204.457166223676	2861.68521462639	0	75.3749905781262	0	0	0	0	71.0732054015636	0	0	0	0	556.173526140156	865.051903114187
